,dt,main,weather,clouds,wind,visibility,pop,sys,dt_txt,rain,city,city_id,month,day,hours
726,1718809200,"{'temp': 298.08, 'feels_like': 298.27, 'temp_min': 298.08, 'temp_max': 298.08, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 999, 'humidity': 63, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 79},"{'speed': 5.28, 'deg': 83, 'gust': 6.44}",10000.0,0.28,{'pod': 'd'},2024-06-19 15:00:00,{'3h': 0.16},Bormes-les-Mimosas,101877567,6,19,15
727,1718820000,"{'temp': 295.78, 'feels_like': 295.98, 'temp_min': 295.78, 'temp_max': 295.78, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 999, 'humidity': 72, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 58},"{'speed': 5.94, 'deg': 64, 'gust': 7.58}",10000.0,0.04,{'pod': 'd'},2024-06-19 18:00:00,,Bormes-les-Mimosas,101877567,6,19,18
728,1718830800,"{'temp': 292.95, 'feels_like': 293.26, 'temp_min': 292.95, 'temp_max': 292.95, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1001, 'humidity': 87, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 4.44, 'deg': 59, 'gust': 6.19}",10000.0,0.42,{'pod': 'n'},2024-06-19 21:00:00,{'3h': 0.2},Bormes-les-Mimosas,101877567,6,19,21
729,1718841600,"{'temp': 292.5, 'feels_like': 292.74, 'temp_min': 292.5, 'temp_max': 292.5, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1001, 'humidity': 86, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 97},"{'speed': 2.05, 'deg': 350, 'gust': 2.12}",10000.0,1.0,{'pod': 'n'},2024-06-20 00:00:00,{'3h': 0.61},Bormes-les-Mimosas,101877567,6,20,0
730,1718852400,"{'temp': 294.22, 'feels_like': 294.29, 'temp_min': 294.22, 'temp_max': 294.22, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1000, 'humidity': 73, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 2.86, 'deg': 360, 'gust': 2.96}",10000.0,0.0,{'pod': 'n'},2024-06-20 03:00:00,,Bormes-les-Mimosas,101877567,6,20,3
731,1718863200,"{'temp': 293.25, 'feels_like': 293.43, 'temp_min': 293.25, 'temp_max': 293.25, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1000, 'humidity': 81, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 4.16, 'deg': 18, 'gust': 6.04}",10000.0,0.24,{'pod': 'd'},2024-06-20 06:00:00,{'3h': 0.19},Bormes-les-Mimosas,101877567,6,20,6
732,1718874000,"{'temp': 295.94, 'feels_like': 296.13, 'temp_min': 295.94, 'temp_max': 295.94, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1000, 'humidity': 71, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 99},"{'speed': 7.79, 'deg': 70, 'gust': 12.02}",10000.0,0.32,{'pod': 'd'},2024-06-20 09:00:00,{'3h': 0.23},Bormes-les-Mimosas,101877567,6,20,9
733,1718884800,"{'temp': 299.33, 'feels_like': 299.33, 'temp_min': 299.33, 'temp_max': 299.33, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 998, 'humidity': 54, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 8.82, 'deg': 74, 'gust': 13.68}",10000.0,0.0,{'pod': 'd'},2024-06-20 12:00:00,,Bormes-les-Mimosas,101877567,6,20,12
734,1718895600,"{'temp': 299.76, 'feels_like': 299.76, 'temp_min': 299.76, 'temp_max': 299.76, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 999, 'humidity': 53, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 5.98, 'deg': 78, 'gust': 9.55}",10000.0,0.0,{'pod': 'd'},2024-06-20 15:00:00,,Bormes-les-Mimosas,101877567,6,20,15
735,1718906400,"{'temp': 296.74, 'feels_like': 296.77, 'temp_min': 296.74, 'temp_max': 296.74, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 998, 'humidity': 62, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 5.44, 'deg': 34, 'gust': 8.51}",10000.0,0.0,{'pod': 'd'},2024-06-20 18:00:00,,Bormes-les-Mimosas,101877567,6,20,18
736,1718917200,"{'temp': 296.65, 'feels_like': 296.67, 'temp_min': 296.65, 'temp_max': 296.65, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 997, 'humidity': 62, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 6.48, 'deg': 66, 'gust': 14.09}",10000.0,0.28,{'pod': 'n'},2024-06-20 21:00:00,{'3h': 0.22},Bormes-les-Mimosas,101877567,6,20,21
737,1718928000,"{'temp': 294.53, 'feels_like': 294.73, 'temp_min': 294.53, 'temp_max': 294.53, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1001, 'humidity': 77, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 4.45, 'deg': 228, 'gust': 7.13}",10000.0,0.0,{'pod': 'n'},2024-06-21 00:00:00,,Bormes-les-Mimosas,101877567,6,21,0
738,1718938800,"{'temp': 292.71, 'feels_like': 292.97, 'temp_min': 292.71, 'temp_max': 292.71, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 999, 'humidity': 86, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 99},"{'speed': 3.31, 'deg': 348, 'gust': 3.36}",10000.0,0.41,{'pod': 'n'},2024-06-21 03:00:00,{'3h': 0.24},Bormes-les-Mimosas,101877567,6,21,3
739,1718949600,"{'temp': 293.36, 'feels_like': 293.63, 'temp_min': 293.36, 'temp_max': 293.36, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 998, 'humidity': 84, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 96},"{'speed': 5.4, 'deg': 24, 'gust': 6.98}",10000.0,0.16,{'pod': 'd'},2024-06-21 06:00:00,,Bormes-les-Mimosas,101877567,6,21,6
740,1718960400,"{'temp': 297.55, 'feels_like': 297.19, 'temp_min': 297.55, 'temp_max': 297.55, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1001, 'humidity': 44, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 79},"{'speed': 5.83, 'deg': 254, 'gust': 7.56}",10000.0,0.0,{'pod': 'd'},2024-06-21 09:00:00,,Bormes-les-Mimosas,101877567,6,21,9
741,1718971200,"{'temp': 299.32, 'feels_like': 299.32, 'temp_min': 299.32, 'temp_max': 299.32, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1000, 'humidity': 44, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 51},"{'speed': 7.39, 'deg': 251, 'gust': 9.44}",10000.0,0.0,{'pod': 'd'},2024-06-21 12:00:00,,Bormes-les-Mimosas,101877567,6,21,12
742,1718982000,"{'temp': 298.77, 'feels_like': 298.61, 'temp_min': 298.77, 'temp_max': 298.77, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 999, 'humidity': 47, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 7},"{'speed': 8.23, 'deg': 246, 'gust': 9.06}",10000.0,0.0,{'pod': 'd'},2024-06-21 15:00:00,,Bormes-les-Mimosas,101877567,6,21,15
743,1718992800,"{'temp': 296.9, 'feels_like': 296.82, 'temp_min': 296.9, 'temp_max': 296.9, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 998, 'humidity': 57, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 6},"{'speed': 6.91, 'deg': 257, 'gust': 9.14}",10000.0,0.0,{'pod': 'd'},2024-06-21 18:00:00,,Bormes-les-Mimosas,101877567,6,21,18
744,1719003600,"{'temp': 293.46, 'feels_like': 293.22, 'temp_min': 293.46, 'temp_max': 293.46, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 999, 'humidity': 64, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",{'all': 0},"{'speed': 5.23, 'deg': 259, 'gust': 7}",10000.0,0.0,{'pod': 'n'},2024-06-21 21:00:00,,Bormes-les-Mimosas,101877567,6,21,21
745,1719014400,"{'temp': 294, 'feels_like': 293.68, 'temp_min': 294, 'temp_max': 294, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 998, 'humidity': 59, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",{'all': 0},"{'speed': 4.8, 'deg': 280, 'gust': 9.98}",10000.0,0.0,{'pod': 'n'},2024-06-22 00:00:00,,Bormes-les-Mimosas,101877567,6,22,0
746,1719025200,"{'temp': 292.07, 'feels_like': 291.74, 'temp_min': 292.07, 'temp_max': 292.07, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 997, 'humidity': 66, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'all': 69},"{'speed': 3.95, 'deg': 269, 'gust': 5.41}",10000.0,0.0,{'pod': 'n'},2024-06-22 03:00:00,,Bormes-les-Mimosas,101877567,6,22,3
747,1719036000,"{'temp': 294.17, 'feels_like': 293.92, 'temp_min': 294.17, 'temp_max': 294.17, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 997, 'humidity': 61, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 71},"{'speed': 3.72, 'deg': 277, 'gust': 5.87}",10000.0,0.0,{'pod': 'd'},2024-06-22 06:00:00,,Bormes-les-Mimosas,101877567,6,22,6
748,1719046800,"{'temp': 298.42, 'feels_like': 298.15, 'temp_min': 298.42, 'temp_max': 298.42, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 997, 'humidity': 44, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 3},"{'speed': 7.18, 'deg': 271, 'gust': 9.25}",10000.0,0.0,{'pod': 'd'},2024-06-22 09:00:00,,Bormes-les-Mimosas,101877567,6,22,9
749,1719057600,"{'temp': 299.54, 'feels_like': 299.54, 'temp_min': 299.54, 'temp_max': 299.54, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 997, 'humidity': 40, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",{'all': 25},"{'speed': 9.09, 'deg': 269, 'gust': 11.01}",10000.0,0.0,{'pod': 'd'},2024-06-22 12:00:00,,Bormes-les-Mimosas,101877567,6,22,12
750,1719068400,"{'temp': 298.23, 'feels_like': 298.05, 'temp_min': 298.23, 'temp_max': 298.23, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 996, 'humidity': 48, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 8.09, 'deg': 271, 'gust': 9.95}",10000.0,0.0,{'pod': 'd'},2024-06-22 15:00:00,,Bormes-les-Mimosas,101877567,6,22,15
751,1719079200,"{'temp': 297.3, 'feels_like': 297, 'temp_min': 297.3, 'temp_max': 297.3, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 995, 'humidity': 47, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 85},"{'speed': 7.12, 'deg': 301, 'gust': 10.68}",10000.0,0.0,{'pod': 'd'},2024-06-22 18:00:00,,Bormes-les-Mimosas,101877567,6,22,18
752,1719090000,"{'temp': 294.11, 'feels_like': 293.57, 'temp_min': 294.11, 'temp_max': 294.11, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 996, 'humidity': 50, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'all': 33},"{'speed': 8.21, 'deg': 292, 'gust': 13.07}",10000.0,0.0,{'pod': 'n'},2024-06-22 21:00:00,,Bormes-les-Mimosas,101877567,6,22,21
753,1719100800,"{'temp': 292.25, 'feels_like': 291.78, 'temp_min': 292.25, 'temp_max': 292.25, 'pressure': 1011, 'sea_level': 1011, 'grnd_level': 995, 'humidity': 60, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'all': 64},"{'speed': 9.61, 'deg': 278, 'gust': 13.63}",10000.0,0.0,{'pod': 'n'},2024-06-23 00:00:00,,Bormes-les-Mimosas,101877567,6,23,0
754,1719111600,"{'temp': 291, 'feels_like': 290.25, 'temp_min': 291, 'temp_max': 291, 'pressure': 1010, 'sea_level': 1010, 'grnd_level': 993, 'humidity': 54, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'all': 70},"{'speed': 8.05, 'deg': 287, 'gust': 14.32}",10000.0,0.0,{'pod': 'n'},2024-06-23 03:00:00,,Bormes-les-Mimosas,101877567,6,23,3
755,1719122400,"{'temp': 291.75, 'feels_like': 291.05, 'temp_min': 291.75, 'temp_max': 291.75, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 993, 'humidity': 53, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",{'all': 38},"{'speed': 7.69, 'deg': 285, 'gust': 13.56}",10000.0,0.0,{'pod': 'd'},2024-06-23 06:00:00,,Bormes-les-Mimosas,101877567,6,23,6
756,1719133200,"{'temp': 295.44, 'feels_like': 294.72, 'temp_min': 295.44, 'temp_max': 295.44, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 993, 'humidity': 38, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 7},"{'speed': 7.59, 'deg': 296, 'gust': 10.35}",10000.0,0.0,{'pod': 'd'},2024-06-23 09:00:00,,Bormes-les-Mimosas,101877567,6,23,9
757,1719144000,"{'temp': 297.72, 'feels_like': 297.15, 'temp_min': 297.72, 'temp_max': 297.72, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 992, 'humidity': 35, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",{'all': 28},"{'speed': 8.24, 'deg': 283, 'gust': 9.57}",10000.0,0.0,{'pod': 'd'},2024-06-23 12:00:00,,Bormes-les-Mimosas,101877567,6,23,12
758,1719154800,"{'temp': 297.54, 'feels_like': 297.05, 'temp_min': 297.54, 'temp_max': 297.54, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 992, 'humidity': 39, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 2},"{'speed': 7.37, 'deg': 269, 'gust': 8.81}",10000.0,0.0,{'pod': 'd'},2024-06-23 15:00:00,,Bormes-les-Mimosas,101877567,6,23,15
759,1719165600,"{'temp': 295.57, 'feels_like': 295.12, 'temp_min': 295.57, 'temp_max': 295.57, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 993, 'humidity': 48, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 5},"{'speed': 4.13, 'deg': 301, 'gust': 6.32}",10000.0,0.0,{'pod': 'd'},2024-06-23 18:00:00,,Bormes-les-Mimosas,101877567,6,23,18
760,1718744400,"{'temp': 299.62, 'feels_like': 299.62, 'temp_min': 296.78, 'temp_max': 299.62, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1001, 'humidity': 31, 'temp_kf': 2.84}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'all': 36},"{'speed': 6.47, 'deg': 111, 'gust': 13.14}",10000.0,0.0,{'pod': 'n'},2024-06-18 21:00:00,,Cassis,102437647,6,18,21
761,1718755200,"{'temp': 298.27, 'feels_like': 297.86, 'temp_min': 295.57, 'temp_max': 298.27, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1001, 'humidity': 39, 'temp_kf': 2.7}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'all': 33},"{'speed': 5.77, 'deg': 114, 'gust': 11.89}",10000.0,0.0,{'pod': 'n'},2024-06-19 00:00:00,,Cassis,102437647,6,19,0
762,1718766000,"{'temp': 296.12, 'feels_like': 295.8, 'temp_min': 294.37, 'temp_max': 296.12, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1001, 'humidity': 51, 'temp_kf': 1.75}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'all': 12},"{'speed': 4.38, 'deg': 114, 'gust': 5.71}",10000.0,0.0,{'pod': 'n'},2024-06-19 03:00:00,,Cassis,102437647,6,19,3
763,1718776800,"{'temp': 294.8, 'feels_like': 294.69, 'temp_min': 294.8, 'temp_max': 294.8, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1001, 'humidity': 64, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 1},"{'speed': 3.72, 'deg': 89, 'gust': 5.61}",10000.0,0.0,{'pod': 'd'},2024-06-19 06:00:00,,Cassis,102437647,6,19,6
764,1718787600,"{'temp': 296.77, 'feels_like': 296.94, 'temp_min': 296.77, 'temp_max': 296.77, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1003, 'humidity': 67, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",{'all': 31},"{'speed': 6.12, 'deg': 152, 'gust': 8.38}",10000.0,0.0,{'pod': 'd'},2024-06-19 09:00:00,,Cassis,102437647,6,19,9
765,1718798400,"{'temp': 295.43, 'feels_like': 295.7, 'temp_min': 295.43, 'temp_max': 295.43, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 76, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 65},"{'speed': 6.72, 'deg': 152, 'gust': 9.2}",10000.0,0.0,{'pod': 'd'},2024-06-19 12:00:00,,Cassis,102437647,6,19,12
766,1718809200,"{'temp': 296.47, 'feels_like': 296.71, 'temp_min': 296.47, 'temp_max': 296.47, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1004, 'humidity': 71, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 99},"{'speed': 7.07, 'deg': 150, 'gust': 8.77}",1271.0,0.71,{'pod': 'd'},2024-06-19 15:00:00,{'3h': 0.57},Cassis,102437647,6,19,15
767,1718820000,"{'temp': 296.71, 'feels_like': 296.87, 'temp_min': 296.71, 'temp_max': 296.71, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1004, 'humidity': 67, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 76},"{'speed': 5.61, 'deg': 125, 'gust': 9.79}",10000.0,0.85,{'pod': 'd'},2024-06-19 18:00:00,{'3h': 0.89},Cassis,102437647,6,19,18
768,1718830800,"{'temp': 295.43, 'feels_like': 295.62, 'temp_min': 295.43, 'temp_max': 295.43, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1005, 'humidity': 73, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 64},"{'speed': 2.36, 'deg': 97, 'gust': 3.36}",10000.0,0.7,{'pod': 'n'},2024-06-19 21:00:00,{'3h': 0.35},Cassis,102437647,6,19,21
769,1718841600,"{'temp': 294.2, 'feels_like': 294.48, 'temp_min': 294.2, 'temp_max': 294.2, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1007, 'humidity': 81, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 82},"{'speed': 3.61, 'deg': 224, 'gust': 3.63}",10000.0,1.0,{'pod': 'n'},2024-06-20 00:00:00,{'3h': 0.81},Cassis,102437647,6,20,0
770,1718852400,"{'temp': 295.02, 'feels_like': 295.19, 'temp_min': 295.02, 'temp_max': 295.02, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 74, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 4.99, 'deg': 58, 'gust': 5.93}",10000.0,0.0,{'pod': 'n'},2024-06-20 03:00:00,,Cassis,102437647,6,20,3
771,1718863200,"{'temp': 294.76, 'feels_like': 294.91, 'temp_min': 294.76, 'temp_max': 294.76, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 74, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 4.84, 'deg': 31, 'gust': 6.57}",10000.0,0.97,{'pod': 'd'},2024-06-20 06:00:00,{'3h': 0.66},Cassis,102437647,6,20,6
772,1718874000,"{'temp': 296.13, 'feels_like': 296.34, 'temp_min': 296.13, 'temp_max': 296.13, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1004, 'humidity': 71, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 93},"{'speed': 3.27, 'deg': 111, 'gust': 6.38}",10000.0,0.96,{'pod': 'd'},2024-06-20 09:00:00,{'3h': 0.4},Cassis,102437647,6,20,9
773,1718884800,"{'temp': 298.08, 'feels_like': 298.27, 'temp_min': 298.08, 'temp_max': 298.08, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 63, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 95},"{'speed': 5.76, 'deg': 262, 'gust': 4.47}",10000.0,0.0,{'pod': 'd'},2024-06-20 12:00:00,,Cassis,102437647,6,20,12
774,1718895600,"{'temp': 294.94, 'feels_like': 295.21, 'temp_min': 294.94, 'temp_max': 294.94, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 78, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 1.28, 'deg': 125, 'gust': 3.06}",5956.0,0.2,{'pod': 'd'},2024-06-20 15:00:00,{'3h': 0.12},Cassis,102437647,6,20,15
775,1718906400,"{'temp': 299.91, 'feels_like': 300.24, 'temp_min': 299.91, 'temp_max': 299.91, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1003, 'humidity': 48, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 98},"{'speed': 9.47, 'deg': 97, 'gust': 14.49}",10000.0,0.0,{'pod': 'd'},2024-06-20 18:00:00,,Cassis,102437647,6,20,18
776,1718917200,"{'temp': 300.29, 'feels_like': 300.28, 'temp_min': 300.29, 'temp_max': 300.29, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1001, 'humidity': 43, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 94},"{'speed': 11.02, 'deg': 102, 'gust': 16.38}",10000.0,0.0,{'pod': 'n'},2024-06-20 21:00:00,,Cassis,102437647,6,20,21
777,1718928000,"{'temp': 293.78, 'feels_like': 294.09, 'temp_min': 293.78, 'temp_max': 293.78, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1007, 'humidity': 84, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 97},"{'speed': 2.97, 'deg': 236, 'gust': 4.22}",10000.0,0.2,{'pod': 'n'},2024-06-21 00:00:00,{'3h': 0.34},Cassis,102437647,6,21,0
778,1718938800,"{'temp': 292.95, 'feels_like': 293.31, 'temp_min': 292.95, 'temp_max': 292.95, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1005, 'humidity': 89, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 6.88, 'deg': 317, 'gust': 9.53}",10000.0,1.0,{'pod': 'n'},2024-06-21 03:00:00,{'3h': 1.11},Cassis,102437647,6,21,3
779,1718949600,"{'temp': 294.65, 'feels_like': 294.84, 'temp_min': 294.65, 'temp_max': 294.65, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1005, 'humidity': 76, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 95},"{'speed': 3.98, 'deg': 288, 'gust': 4.83}",10000.0,0.73,{'pod': 'd'},2024-06-21 06:00:00,,Cassis,102437647,6,21,6
780,1718960400,"{'temp': 294.04, 'feels_like': 293.86, 'temp_min': 294.04, 'temp_max': 294.04, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1007, 'humidity': 64, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 0},"{'speed': 3.47, 'deg': 262, 'gust': 3.73}",10000.0,0.0,{'pod': 'd'},2024-06-21 09:00:00,,Cassis,102437647,6,21,9
781,1718971200,"{'temp': 294.61, 'feels_like': 294.61, 'temp_min': 294.61, 'temp_max': 294.61, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1007, 'humidity': 69, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 0},"{'speed': 3.37, 'deg': 249, 'gust': 3.18}",3670.0,0.0,{'pod': 'd'},2024-06-21 12:00:00,,Cassis,102437647,6,21,12
782,1718982000,"{'temp': 295.36, 'feels_like': 295.44, 'temp_min': 295.36, 'temp_max': 295.36, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1006, 'humidity': 69, 'temp_kf': 0}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'all': 0},"{'speed': 4.99, 'deg': 251, 'gust': 5.53}",10000.0,0.0,{'pod': 'd'},2024-06-21 15:00:00,,Cassis,102437647,6,21,15
